scenario_id,model,model_family,predictor_set,n_successful_reps,n_failed_reps,n_skipped_reps,failure_rate,skip_rate,risk5_mae_vs_true_risk_mean,risk5_mae_vs_true_risk_sd,risk5_mae_vs_true_risk_se,risk5_mae_vs_true_risk_ci_low,risk5_mae_vs_true_risk_ci_high,risk5_mae_vs_true_risk_median,risk5_mae_vs_true_risk_p25,risk5_mae_vs_true_risk_p75,risk5_rmse_vs_true_risk_mean,risk5_rmse_vs_true_risk_sd,risk5_rmse_vs_true_risk_se,risk5_rmse_vs_true_risk_ci_low,risk5_rmse_vs_true_risk_ci_high,risk5_rmse_vs_true_risk_median,risk5_rmse_vs_true_risk_p25,risk5_rmse_vs_true_risk_p75,risk5_spearman_with_true_risk_mean,risk5_spearman_with_true_risk_sd,risk5_spearman_with_true_risk_se,risk5_spearman_with_true_risk_ci_low,risk5_spearman_with_true_risk_ci_high,risk5_spearman_with_true_risk_median,risk5_spearman_with_true_risk_p25,risk5_spearman_with_true_risk_p75,brier_5y_naive_mean,brier_5y_naive_sd,brier_5y_naive_se,brier_5y_naive_ci_low,brier_5y_naive_ci_high,brier_5y_naive_median,brier_5y_naive_p25,brier_5y_naive_p75,brier_5y_ipcw_mean,brier_5y_ipcw_sd,brier_5y_ipcw_se,brier_5y_ipcw_ci_low,brier_5y_ipcw_ci_high,brier_5y_ipcw_median,brier_5y_ipcw_p25,brier_5y_ipcw_p75,integrated_brier_score_1to5_mean,integrated_brier_score_1to5_sd,integrated_brier_score_1to5_se,integrated_brier_score_1to5_ci_low,integrated_brier_score_1to5_ci_high,integrated_brier_score_1to5_median,integrated_brier_score_1to5_p25,integrated_brier_score_1to5_p75,auc_5y_observed_event1_mean,auc_5y_observed_event1_sd,auc_5y_observed_event1_se,auc_5y_observed_event1_ci_low,auc_5y_observed_event1_ci_high,auc_5y_observed_event1_median,auc_5y_observed_event1_p25,auc_5y_observed_event1_p75,calibration_slope_5y_mean,calibration_slope_5y_sd,calibration_slope_5y_se,calibration_slope_5y_ci_low,calibration_slope_5y_ci_high,calibration_slope_5y_median,calibration_slope_5y_p25,calibration_slope_5y_p75,calibration_intercept_5y_mean,calibration_intercept_5y_sd,calibration_intercept_5y_se,calibration_intercept_5y_ci_low,calibration_intercept_5y_ci_high,calibration_intercept_5y_median,calibration_intercept_5y_p25,calibration_intercept_5y_p75,cause_specific_cindex_event1_mean,cause_specific_cindex_event1_sd,cause_specific_cindex_event1_se,cause_specific_cindex_event1_ci_low,cause_specific_cindex_event1_ci_high,cause_specific_cindex_event1_median,cause_specific_cindex_event1_p25,cause_specific_cindex_event1_p75,runtime_sec_mean,runtime_sec_sd,runtime_sec_se,runtime_sec_ci_low,runtime_sec_ci_high,runtime_sec_median,runtime_sec_p25,runtime_sec_p75
S2_linear_PH_inst45,cs_gbsa_all_safe_cif,Gradient Boosting Survival,all_safe,2,0,0,0.0,0.0,0.0836924423848308,0.00015000542588279402,0.0001060698538564997,0.08348454547127206,0.08390033929838954,0.0836924423848308,0.08363940745790255,0.08374547731175905,0.1031729677642356,0.0008122575440849516,0.0005743528174924004,0.10204723624195049,0.1042986992865207,0.1031729677642356,0.1028857913554894,0.1034601441729818,0.8869292717926665,0.001021177367651539,0.0007220814414606314,0.8855139921674036,0.8883445514179293,0.8869292717926665,0.8865682310719362,0.8872903125133969,0.22838482705889462,0.0007213145643722652,0.0005100464198362491,0.22738513607601557,0.22938451804177368,0.22838482705889462,0.22812980384897652,0.22863985026881276,0.22506033555820104,0.00029527145594686495,0.00020878844879085312,0.22465111019857098,0.2254695609178311,0.22506033555820104,0.22495594133380561,0.22516472978259647,,,,,,,,,0.677263748597082,0.005704470867754054,0.00403367003367,0.6693577553310889,0.6851697418630752,0.677263748597082,0.675246913580247,0.679280583613917,1.7430940998632205,0.05513626776614631,0.038987228826759306,1.6666791313627722,1.8195090683636688,1.7430940998632205,1.7236004854498408,1.7625877142766,0.03742572816099385,0.03110165182859025,0.02199218891409915,-0.0056789621106404856,0.08053041843262818,0.03742572816099385,0.026429633703944275,0.048421822618043425,0.6711199338613972,0.0007780378631060554,0.0005501558490221825,0.6700416283973137,0.6721982393254807,0.6711199338613972,0.6708448559368861,0.6713950117859083,17.662881291499986,0.4405526856598066,0.3115177914999947,17.052306420159997,18.273456162839974,17.662881291499986,17.507122395749988,17.818640187249983
S2_linear_PH_inst45,cs_gbsa_dgm_cif,Gradient Boosting Survival,dgm,2,0,0,0.0,0.0,0.08512922276424895,0.001123566796338153,0.0007944817008067526,0.08357203863066771,0.08668640689783018,0.08512922276424895,0.08473198191384558,0.08552646361465233,0.10503370370628054,0.0012060573579496822,0.0008528113363061515,0.10336219348712049,0.10670521392544059,0.10503370370628054,0.10460729803812747,0.10546010937443362,0.8841508308627295,0.013105982438161594,0.009267329056135865,0.8659868659127032,0.9023147958127558,0.8841508308627295,0.8795171663346616,0.8887844953907975,0.2290350703640841,0.000692455980510559,0.0004896403194921961,0.2280753753378794,0.22999476539028882,0.2290350703640841,0.22879025020433802,0.2292798905238302,0.22564464881782154,0.0004328769676910984,0.00030609023927384566,0.2250447119488448,0.22624458568679828,0.22564464881782154,0.22549160369818463,0.22579769393745847,,,,,,,,,0.6746473625140292,0.00867193851782461,0.0061319865319866,0.6626286689113355,0.6866660561167229,0.6746473625140292,0.6715813692480359,0.6777133557800225,1.7652084905952734,0.15522679453895283,0.10976191904034448,1.5500751292761983,1.9803418519143485,1.7652084905952734,1.7103275310751012,1.8200894501154457,0.039020843811283,0.046918968335313394,0.033176720676176996,-0.02600552871402391,0.1040472163365899,0.039020843811283,0.022432483473194497,0.0556092041493715,0.6692727702700025,0.00405882896165071,0.00287002548245957,0.6636475203243818,0.6748980202156233,0.6692727702700025,0.6678377575287727,0.6707077830112322,10.935823604000035,0.07121204652500465,0.050354521000002705,10.83712874284003,11.03451846516004,10.935823604000035,10.910646343500034,10.961000864500036
S2_linear_PH_inst45,cs_rsf_all_safe_cif,Random Survival Forest,all_safe,2,0,0,0.0,0.0,0.0782425234223311,0.00012748876162497908,9.0148167870098e-05,0.0780658330133057,0.07841921383135649,0.0782425234223311,0.07819744933839605,0.07828759750626615,0.0988027591681466,0.000196335563043874,0.00013883020801640222,0.09853065196043445,0.09907486637585874,0.0988027591681466,0.09873334406413839,0.0988721742721548,0.8549975177766747,0.00046159448359689903,0.0003263965895096699,0.8543577804612357,0.8556372550921136,0.8549975177766747,0.8548343194819198,0.8551607160714294,0.2281567403292249,0.0014012241054731193,0.0009908150669420968,0.2262147427980184,0.2300987378604314,0.2281567403292249,0.22766133279575385,0.22865214786269594,0.21828405870307538,0.0008918471241430942,0.0006306311492633026,0.2170480216505193,0.21952009575563144,0.21828405870307538,0.21796874312844375,0.21859937427770704,,,,,,,,,0.6677827160493828,0.004689284566414176,0.003315824915824883,0.661283699214366,0.6742817328843995,0.6677827160493828,0.6661248035914703,0.6694406285072951,0.9663269921820485,0.023603127713694518,0.016689931663565524,0.9336147261214601,0.999039258242637,0.9663269921820485,0.9579820263502657,0.9746719580138312,-0.1703218407409907,0.018483168327303186,0.013069573662048499,-0.19593820511860574,-0.14470547636337563,-0.1703218407409907,-0.17685662757201492,-0.16378705390996645,0.6648821482969232,0.005053120506740836,0.0035730957764692484,0.6578788805750434,0.6718854160188029,0.6648821482969232,0.6630956004086885,0.6666686961851578,9.203699063000016,0.31703824933456215,0.2241798959999803,8.764306466840054,9.643091659159978,9.203699063000016,9.091609115000026,9.315789011000005
S2_linear_PH_inst45,cs_rsf_dgm_cif,Random Survival Forest,dgm,2,0,0,0.0,0.0,0.06270866284731055,0.0011824986545372386,0.00083615281736725,0.06106980332527075,0.06434752236935036,0.06270866284731055,0.06229058643862693,0.06312673925599419,0.07855105189910505,0.0006947971277580482,0.0004912957605866519,0.07758811220835521,0.0795139915898549,0.07855105189910505,0.07830540401881173,0.07879669977939838,0.9077124283166349,0.0014785464801874543,0.0010454902424400503,0.9056632674414524,0.9097615891918174,0.9077124283166349,0.9071896831954149,0.9082351734378549,0.2242700661425173,0.0019506180605142873,0.0013792952580946038,0.22156664743665186,0.22697348484838273,0.2242700661425173,0.22358041851347,0.2249597137715646,0.21319959679674835,0.001073914419411169,0.0007593721683796517,0.21171122734672423,0.21468796624677247,0.21319959679674835,0.2128199107125585,0.2135792828809382,,,,,,,,,0.679892255892256,0.006752671357755336,0.004774859708192969,0.6705335308641978,0.6892509809203142,0.679892255892256,0.6775048260381594,0.6822796857463524,1.045329557848872,0.07554502739446961,0.05341840115555296,0.9406294915839881,1.1500296241137558,1.045329557848872,1.0186203572710955,1.0720387584266484,-0.10544589978470689,0.019513379206482155,0.013798042760768103,-0.13249006359581236,-0.07840173597360141,-0.10544589978470689,-0.11234492116509096,-0.09854687840432284,0.6768045984360196,0.0023105171303526508,0.0016337823309200414,0.6736023850674163,0.6800068118046229,0.6768045984360196,0.6759877072705596,0.6776214896014796,2.493331875000024,0.013410633658618722,0.009482750000017857,2.474745684999989,2.5119180650000588,2.493331875000024,2.488590500000015,2.498073250000033
S2_linear_PH_inst45,deephit_competing_risk_all_safe_reduced_optional,DeepHit optional,all_safe_reduced,0,0,2,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_linear_PH_inst45,deephit_competing_risk_dgm_optional,DeepHit optional,dgm,0,0,2,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_linear_PH_inst45,deepsurv_all_safe_cause_specific_optional,DeepSurv optional,all_safe,0,0,2,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_linear_PH_inst45,deepsurv_dgm_cause_specific_optional,DeepSurv optional,dgm,0,0,2,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_linear_PH_inst45,finegray_all_safe_reduced_R,Fine-Gray,all_safe_reduced,2,0,0,0.0,0.0,0.0601312169598757,0.0013146893715788685,0.0009296257697972986,0.058309150451072995,0.061953283468678406,0.0601312169598757,0.05966640407497705,0.06059602984477435,0.07605980499125059,0.0020591563205321116,0.001456043397771396,0.07320595993161866,0.07891365005088252,0.07605980499125059,0.0753317832923649,0.0767878266901363,0.9015534922459967,0.005109801002227511,0.0036131749391888897,0.8944716693651864,0.908635315126807,0.9015534922459967,0.8997469047764022,0.9033600797155912,0.22607365314025266,0.0009422578627884362,0.0006662769244040466,0.22476775036842073,0.22737955591208459,0.22607365314025266,0.22574051467805062,0.2264067916024547,0.2198994941544548,0.00011455470900898435,8.100241155710451e-05,0.2197407294278029,0.22005825888110672,0.2198994941544548,0.21985899294867625,0.21993999536023334,,,,,,,,,0.672263973063973,0.0005460038894011545,0.000386083052749786,0.6715072502805834,0.6730206958473626,0.672263973063973,0.6720709315375981,0.6724570145903479,0.851008084495289,0.024430469622344214,0.017274950737531547,0.8171491810497271,0.8848669879408508,0.851008084495289,0.8423706091265232,0.8596455598640547,-0.01291422223544805,0.002604366498815985,0.0018415652120078495,-0.016523690050983433,-0.009304754419912666,-0.01291422223544805,-0.013835004841451976,-0.011993439629444125,0.6577489280985103,0.000570072970057036,0.0004031024628984858,0.6569588472712292,0.6585390089257913,0.6577489280985103,0.6575473768670611,0.6579504793299595,6.881928374999973,0.1784447601934247,0.1261794999999779,6.634616555000016,7.129240194999929,6.881928374999973,6.818838624999984,6.945018124999962
S2_linear_PH_inst45,finegray_dgm_cif_R,Fine-Gray,dgm,2,0,0,0.0,0.0,0.05360501401838755,0.00017660395700024224,0.00012487785557924872,0.053360253421452224,0.05384977461532287,0.05360501401838755,0.05354257509059793,0.05366745294617717,0.07246512245109946,0.0009805481501421734,0.0006933522462454557,0.07110615204845837,0.07382409285374054,0.07246512245109946,0.07211844632797672,0.07281179857422218,0.9303740934995972,0.001853832414522654,0.0013108574714923993,0.9278048128554721,0.9329433741437223,0.9303740934995972,0.929718664763851,0.9310295222353434,0.22406275724877878,0.0013286537076319556,0.0009395000465152042,0.22222133715760897,0.22590417733994858,0.22406275724877878,0.2235930072255212,0.22453250727203639,0.21234312951500406,0.0009448531992059723,0.0006681121043843468,0.21103362979041074,0.21365262923959738,0.21234312951500406,0.21200907346281186,0.21267718556719623,,,,,,,,,0.6841418630751964,0.0032950699837111545,0.0023299663299664037,0.6795751290684623,0.6887085970819306,0.6841418630751964,0.6829768799102132,0.6853068462401797,0.7945471131485111,0.04120667999970878,0.029137522857978156,0.7374375683468739,0.8516566579501483,0.7945471131485111,0.779978351719522,0.8091158745775001,-0.02398360769968665,0.01766718768671288,0.01249258821777015,-0.04846908060651614,0.0005018652071428452,-0.02398360769968665,-0.030229901808571727,-0.017737313590801575,0.6736135801063561,0.001580194434465514,0.0011173662002038063,0.6714235423539566,0.6758036178587555,0.6736135801063561,0.6730548970062542,0.6741722632064581,10.093901333499986,0.09670905062632894,0.06838362549999032,9.959869427520005,10.227933239479967,10.093901333499986,10.05970952074999,10.12809314624998
S3_nonlinear_interaction_inst30,cs_gbsa_all_safe_cif,Gradient Boosting Survival,all_safe,2,0,0,0.0,0.0,0.1010002111628158,0.003796520858248378,0.0026845456437835993,0.09573850170099994,0.10626192062463165,0.1010002111628158,0.099657938340924,0.1023424839847076,0.12375017420803544,0.004172771753030929,0.0029505952029118473,0.11796700761032822,0.12953334080574266,0.12375017420803544,0.12227487660657953,0.12522547180949137,0.8333942569091878,0.012288516743664603,0.008689293520169672,0.8163632416096552,0.8504252722087203,0.8333942569091878,0.829049610149103,0.8377389036692726,0.18962898312981374,0.001604161162758671,0.001134313236302753,0.18740572918666035,0.19185223707296714,0.18962898312981374,0.18906182651166237,0.19019613974796512,0.20253269565188614,0.0013823967667271854,0.0009775021280431506,0.20061679148092157,0.2044485998228507,0.20253269565188614,0.20204394458786457,0.20302144671590772,,,,,,,,,0.7019666666666666,0.025916024726345094,0.018325396825396856,0.6660488888888888,0.7378844444444445,0.7019666666666666,0.6928039682539683,0.7111293650793651,2.0042504353455377,0.3580787312653197,0.25319989907638296,1.5079786331558271,2.5005222375352485,2.0042504353455377,1.8776504858073464,2.1308503848837295,0.6805731472555248,0.2712462168260716,0.19180003928891182,0.3046450702492576,1.056501224261792,0.6805731472555248,0.5846731276110688,0.7764731668999806,0.7117193256968561,0.016326283800021053,0.011544425986570963,0.689092250763177,0.7343464006305352,0.7117193256968561,0.7059471127035706,0.7174915386901416,16.398082875,0.6368373376993486,0.4503119999999967,15.515471355000006,17.280694394999994,16.398082875,16.172926875,16.623238875
S3_nonlinear_interaction_inst30,cs_gbsa_dgm_cif,Gradient Boosting Survival,dgm,2,0,0,0.0,0.0,0.101801112049577,0.0030758727086356475,0.0021749704503428997,0.09753816996690491,0.10606405413224908,0.101801112049577,0.10071362682440554,0.10288859727474844,0.12444916960302616,0.0023685337671775293,0.0016748062882405502,0.12116654927807467,0.12773178992797762,0.12444916960302616,0.12361176645890587,0.1252865727471464,0.82196196568729,0.0327721068378304,0.023173378978799897,0.7765421428888422,0.8673817884857378,0.82196196568729,0.81037527619789,0.83354865517669,0.1893455532742965,0.0020859651175265275,0.001475000079921601,0.18645455311765016,0.19223655343094284,0.1893455532742965,0.18860805323433572,0.1900830533142573,0.20224063061623399,0.001870502252477277,0.001322644826951394,0.19964824675540926,0.2048330144770587,0.20224063061623399,0.2015793082027583,0.2029019530297097,,,,,,,,,0.7002798941798942,0.0306869377812079,0.021698941798941773,0.6577499682539684,0.7428098201058201,0.7002798941798942,0.6894304232804233,0.7111293650793651,2.009531370009987,0.5062566212653311,0.3579774899173053,1.3078954897720685,2.7111672502479056,2.009531370009987,1.8305426250513344,2.1885201149686395,0.6846283596041705,0.3865314068316577,0.27331897891224133,0.1489231609361774,1.2203335582721635,0.6846283596041705,0.5479688701480497,0.8212878490602911,0.7094964506976593,0.019308812777026164,0.013653392451296651,0.6827358014931179,0.7362570999022008,0.7094964506976593,0.7026697544720111,0.7163231469233077,10.586211270999996,0.4290186250100855,0.30336197899996,9.991621792160075,11.180800749839918,10.586211270999996,10.434530281500015,10.737892260499976
S3_nonlinear_interaction_inst30,cs_rsf_all_safe_cif,Random Survival Forest,all_safe,2,0,0,0.0,0.0,0.08100421998902199,0.000257166863260393,0.00018184443290789748,0.08064780490052251,0.08136063507752148,0.08100421998902199,0.08091329777256805,0.08109514220547595,0.10423856981919666,0.00019876809988868713,0.0001405502713148557,0.10396309128741954,0.10451404835097378,0.10423856981919666,0.10416829468353922,0.10430884495485408,0.8590843640374952,0.0076453600815265576,0.005406085958260364,0.8484884355593049,0.8696802925156856,0.8590843640374952,0.8563813210583651,0.8617874070166255,0.18503863630029843,0.007506174435751435,0.005307666844288946,0.1746356092854921,0.19544166331510476,0.18503863630029843,0.18238480287815398,0.1876924697224429,0.18956903999712554,0.009257636851551511,0.006546137795494553,0.17673860991795623,0.20239947007629486,0.18956903999712554,0.1862959710993783,0.19284210889487283,,,,,,,,,0.710621164021164,0.030755029545322214,0.02174708994708996,0.6679968677248678,0.7532454603174603,0.710621164021164,0.6997476190476191,0.721494708994709,1.0238821998561924,0.2065480707019404,0.14605154143434051,0.737621178644885,1.3101432210675,1.0238821998561924,0.9508564291390222,1.0969079705733629,-0.17631369747828002,0.10553584196046757,0.0746251095084784,-0.32257891211489764,-0.030048482841662366,-0.17631369747828002,-0.21362625223251921,-0.1390011427240408,0.7120369933641475,0.018336166312008427,0.012965627540185485,0.6866243633853839,0.7374496233429111,0.7120369933641475,0.7055541795940548,0.7185198071342402,8.698563729,0.4051162365029456,0.286460438000006,8.137101270519988,9.260026187480012,8.698563729,8.555333509999997,8.841793948000003
S3_nonlinear_interaction_inst30,cs_rsf_dgm_cif,Random Survival Forest,dgm,2,0,0,0.0,0.0,0.06343625911959169,0.0007489222591502709,0.0005295680080267054,0.06239830582385935,0.06447421241532403,0.06343625911959169,0.06317147511557834,0.06370104312360506,0.0844351420641403,0.0009351188192649394,0.0006612288583173961,0.0831391335018382,0.08573115062644239,0.0844351420641403,0.08410452763498161,0.084765756493299,0.9093554814913252,0.002581515383647324,0.0018254070335144144,0.9057776837056369,0.9129332792770134,0.9093554814913252,0.908442777974568,0.9102681850080824,0.1800824616366796,0.007126471860900981,0.005039176578778198,0.17020567554227434,0.18995924773108486,0.1800824616366796,0.17756287334729048,0.1826020499260687,0.18379514799331315,0.009026171588817702,0.0063824671386063505,0.1712855124016447,0.1963047835849816,0.18379514799331315,0.18060391442400997,0.18698638156261632,,,,,,,,,0.725357671957672,0.03125187494501311,0.022098412698412728,0.682044783068783,0.7686705608465609,0.725357671957672,0.7143084656084656,0.7364068783068783,1.1282987636016784,0.1942660989161407,0.1373668758982597,0.8590596868410894,1.3975378403622674,1.1282987636016784,1.0596153256525487,1.1969822015508083,-0.0476051013239824,0.10745518429250574,0.07598228948688099,-0.19653038871826914,0.10132018607030432,-0.0476051013239824,-0.08559624606742289,-0.009613956580541903,0.7296727285715414,0.01868533092332961,0.01321252420460106,0.7037761811305233,0.7555692760125595,0.7296727285715414,0.7230664664692409,0.736278990673842,2.148127687500022,0.15595083859181436,0.11027389550000066,1.9319908523200207,2.364264522680023,2.148127687500022,2.0929907397500216,2.2032646352500223
S3_nonlinear_interaction_inst30,deephit_competing_risk_all_safe_reduced_optional,DeepHit optional,all_safe_reduced,0,0,2,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3_nonlinear_interaction_inst30,deephit_competing_risk_dgm_optional,DeepHit optional,dgm,0,0,2,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3_nonlinear_interaction_inst30,deepsurv_all_safe_cause_specific_optional,DeepSurv optional,all_safe,0,0,2,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3_nonlinear_interaction_inst30,deepsurv_dgm_cause_specific_optional,DeepSurv optional,dgm,0,0,2,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3_nonlinear_interaction_inst30,finegray_all_safe_reduced_R,Fine-Gray,all_safe_reduced,2,0,0,0.0,0.0,0.05992031179352275,0.0014779910326002553,0.001045097481684548,0.05787192072942104,0.061968702857624465,0.05992031179352275,0.05939776305268048,0.060442860534365025,0.08351153226941145,0.0004898802124268681,0.00034639762017614484,0.0828325929338662,0.0841904716049567,0.08351153226941145,0.08333833345932337,0.08368473107949953,0.9057890692395862,0.0050108914902548,0.003543235352549134,0.8988443279485899,0.9127338105305826,0.9057890692395862,0.9040174515633117,0.9075606869158609,0.18116937940448635,0.00660837317372631,0.00467282548375314,0.1720106414563302,0.19032811735264252,0.18116937940448635,0.17883296666260978,0.18350579214636292,0.18709478483317143,0.008226487482190915,0.005817005084003443,0.1756934548685247,0.19849611479781817,0.18709478483317143,0.18418628229116973,0.19000328737517316,,,,,,,,,0.7150867724867724,0.030916653952450593,0.02186137566137569,0.672238476190476,0.7579350687830688,0.7150867724867724,0.7041560846560846,0.7260174603174603,0.8947201257248862,0.13130593345141475,0.0928473159535249,0.7127393864559775,1.076700864993795,0.8947201257248862,0.8482964677481237,0.9411437837016488,-0.10574184587887314,0.08308566565430536,0.05875043760355755,-0.22089270358184593,0.009409011824099645,-0.10574184587887314,-0.13511706468065193,-0.07636662707709438,0.710208229199554,0.02306650776282174,0.01631048405738339,0.6782396804470825,0.7421767779520254,0.710208229199554,0.7020529871708622,0.7183634712282456,5.400756166500003,0.028110204892431656,0.019876916499981686,5.3617974101600385,5.439714922839967,5.400756166500003,5.390817708250012,5.410694624749993
S3_nonlinear_interaction_inst30,finegray_dgm_cif_R,Fine-Gray,dgm,2,0,0,0.0,0.0,0.05215494445001895,0.0009297444499618039,0.0006574286053385482,0.050866384383555396,0.0534435045164825,0.05215494445001895,0.051826230147349675,0.05248365875268823,0.07430496584202526,0.0011329511064714342,0.0008011174101387533,0.0727347757181533,0.07587515596589721,0.07430496584202526,0.07390440713695587,0.07470552454709463,0.9331204698313199,0.002252266206734242,0.001592592707819085,0.9299989881239945,0.9362419515386453,0.9331204698313199,0.9323241734774104,0.9339167661852295,0.17901616887319996,0.006747306283856948,0.004771066028057852,0.16966487945820657,0.18836745828819335,0.17901616887319996,0.17663063585917105,0.18140170188722887,0.1789894374063583,0.008339263621664855,0.0058967498569815055,0.16743180768667457,0.19054706712604205,0.1789894374063583,0.17604106247786755,0.18193781233484904,,,,,,,,,0.724699470899471,0.02790265806396437,0.01973015873015871,0.6860283597883599,0.763370582010582,0.724699470899471,0.7148343915343915,0.7345645502645504,0.8757568308182369,0.13586070513211487,0.0960680258957044,0.6874635000626562,1.0640501615738174,0.8757568308182369,0.8277228178703846,0.9237908437660891,-0.12640050892470744,0.08534570675558593,0.06034852799203335,-0.2446836237890928,-0.00811739406032208,-0.12640050892470744,-0.15657477292072414,-0.09622624492869078,0.726650883107501,0.02060665212811192,0.014571103457340138,0.6980915203311143,0.7552102458838877,0.726650883107501,0.719365331378831,0.7339364348361711,7.415785062999987,0.599541844710655,0.42394010399999615,6.584862459159995,8.24670766683998,7.415785062999987,7.203815010999989,7.627755114999985
S4_nonPH_inst30,cs_gbsa_all_safe_cif,Gradient Boosting Survival,all_safe,2,0,0,0.0,0.0,0.0946892522014017,0.0013607887791257833,0.0009622229734824044,0.0928032951733762,0.09657520922942721,0.0946892522014017,0.0942081407146605,0.09517036368814291,0.11537151437994861,0.0008008641526359507,0.000566296473138099,0.11426157329259794,0.11648145546729928,0.11537151437994861,0.11508836614337956,0.11565466261651765,0.8255359419157341,0.02152277137161542,0.015218897586796952,0.7957069026456121,0.8553649811858561,0.8255359419157341,0.8179264931223356,0.8331453907091326,0.2006698822199261,0.00200718914054803,0.0014192970524055102,0.1978880599972113,0.2034517044426409,0.2006698822199261,0.19996023369372334,0.20137953074612885,0.215044348104765,0.0023946537030080962,0.0016932758719905015,0.2117255273956636,0.2183631688138664,0.215044348104765,0.21419771016876976,0.21589098604076024,,,,,,,,,0.6471248677248678,0.012186180993020266,0.008616931216931245,0.6302356825396825,0.664014052910053,0.6471248677248678,0.6428164021164021,0.6514333333333333,1.7531494308263593,0.20459350028034978,0.14466945143492713,1.469597306013902,2.0367015556388166,1.7531494308263593,1.6808147051088957,1.825484156543823,0.5463361743850565,0.18112147402046253,0.12807222249837213,0.2953146182882472,0.797357730481866,0.5463361743850565,0.4823000631358705,0.6103722856342426,0.6710673162040801,0.005735534874700796,0.004055635603632868,0.6631182704209597,0.6790163619872005,0.6710673162040801,0.6690394984022636,0.6730951340058966,15.91507756249996,0.19078356775709876,0.13490435450000768,15.650665027679945,16.179490097319974,15.91507756249996,15.847625385249957,15.982529739749964
S4_nonPH_inst30,cs_gbsa_dgm_cif,Gradient Boosting Survival,dgm,2,0,0,0.0,0.0,0.09547386161507425,0.002635117170032029,0.001863309220150752,0.09182177554357877,0.09912594768656972,0.09547386161507425,0.09454220700499888,0.09640551622514962,0.1169558197808811,0.001686129504147206,0.0011922736063412001,0.11461896351245235,0.11929267604930985,0.1169558197808811,0.1163596829777105,0.11755195658405171,0.8121337763777369,0.0011114010302695275,0.0007858792051212982,0.8105934531356991,0.8136740996197747,0.8121337763777369,0.8117408367751762,0.8125267159802976,0.2005425341352045,0.002014141504338174,0.001424213115986797,0.19775107642787038,0.20333399184253864,0.2005425341352045,0.1998304275772111,0.2012546406931979,0.21494852391787966,0.0025515788953088237,0.0018042387396053489,0.2114122159882532,0.21848483184750614,0.21494852391787966,0.21404640454807697,0.21585064328768233,,,,,,,,,0.6475481481481482,0.013898202490750213,0.00982751322751324,0.6282862222222223,0.6668100740740741,0.6475481481481482,0.6426343915343915,0.6524619047619048,1.787322077557842,0.15050717646938952,0.1064246450987457,1.5787297731643004,1.9959143819513836,1.787322077557842,1.734109755008469,1.8405344001072148,0.5740641154600038,0.13753178515154627,0.09724965790934968,0.38345478595767846,0.7646734449623291,0.5740641154600038,0.525439286505329,0.6226889444146786,0.6706643298971549,0.006769976232867896,0.004787096102732646,0.6612816215357988,0.6800470382585109,0.6706643298971549,0.6682707818457885,0.6730578779485212,9.552885020500014,0.05633616952893893,0.039835687499987664,9.474807073000038,9.63096296799999,9.552885020500014,9.53296717675002,9.572802864250008
