scenario_id,model,decile,n_total,mean_predicted_risk5,mean_true_risk5,observed_event1_5y_rate,observed_event2_5y_rate
S3_nonlinear_interaction_inst30,cs_rsf_all_safe_cif,8,300,0.44286944601394246,0.40072918486666664,0.4,0.2766666666666666
S3_nonlinear_interaction_inst30,cs_rsf_all_safe_cif,9,300,0.5321693559583949,0.4904675438333333,0.5,0.2433333333333333
S3_nonlinear_interaction_inst30,cs_rsf_all_safe_cif,10,300,0.6660566326202754,0.6348438040333333,0.6466666666666667,0.18666666666666665
S3_nonlinear_interaction_inst30,cs_rsf_dgm_cif,1,300,0.1068971321585927,0.09964966799999994,0.10999999999999996,0.1266666666666666
S3_nonlinear_interaction_inst30,cs_rsf_dgm_cif,2,300,0.15458686458571774,0.13172665654999993,0.1333333333333333,0.20999999999999996
S3_nonlinear_interaction_inst30,cs_rsf_dgm_cif,3,300,0.1951066816495715,0.16514790496999995,0.12666666666666665,0.2033333333333333
S3_nonlinear_interaction_inst30,cs_rsf_dgm_cif,4,300,0.2339648818897072,0.2016112419666666,0.21666666666666665,0.26999999999999996
S3_nonlinear_interaction_inst30,cs_rsf_dgm_cif,5,300,0.27261705181896556,0.2322283492633333,0.27666666666666667,0.24666666666666665
S3_nonlinear_interaction_inst30,cs_rsf_dgm_cif,6,300,0.3151118344773104,0.2806016601333333,0.25999999999999995,0.26666666666666666
S3_nonlinear_interaction_inst30,cs_rsf_dgm_cif,7,300,0.3645655993735247,0.3286362639666667,0.32666666666666666,0.27666666666666667
S3_nonlinear_interaction_inst30,cs_rsf_dgm_cif,8,300,0.43111781877615196,0.39641411846666663,0.34333333333333327,0.35
S3_nonlinear_interaction_inst30,cs_rsf_dgm_cif,9,300,0.514036549766614,0.49807124013333337,0.5033333333333333,0.23333333333333328
S3_nonlinear_interaction_inst30,cs_rsf_dgm_cif,10,300,0.6495750736329466,0.6661401206666666,0.7033333333333334,0.1833333333333333
S3_nonlinear_interaction_inst30,finegray_all_safe_reduced_R,1,300,0.07827759426900595,0.09343186350999995,0.0933333333333333,0.18999999999999995
S3_nonlinear_interaction_inst30,finegray_all_safe_reduced_R,2,300,0.12630995268544765,0.13455807376999995,0.16999999999999993,0.19666666666666666
S3_nonlinear_interaction_inst30,finegray_all_safe_reduced_R,3,300,0.16177210101193054,0.1642116664066666,0.14999999999999997,0.23666666666666664
S3_nonlinear_interaction_inst30,finegray_all_safe_reduced_R,4,300,0.2001809634698413,0.2040030543933333,0.24,0.2033333333333333
S3_nonlinear_interaction_inst30,finegray_all_safe_reduced_R,5,300,0.24205025891616938,0.24448572545000002,0.23666666666666658,0.2633333333333333
S3_nonlinear_interaction_inst30,finegray_all_safe_reduced_R,6,300,0.2865495192084429,0.2798389443533333,0.27,0.29666666666666663
S3_nonlinear_interaction_inst30,finegray_all_safe_reduced_R,7,300,0.3409909371894462,0.3294254755666667,0.29666666666666663,0.2799999999999999
S3_nonlinear_interaction_inst30,finegray_all_safe_reduced_R,8,300,0.40672487394628515,0.4049368438333333,0.39,0.25333333333333335
S3_nonlinear_interaction_inst30,finegray_all_safe_reduced_R,9,300,0.5006280447472194,0.47853826453333337,0.43666666666666665,0.25999999999999995
S3_nonlinear_interaction_inst30,finegray_all_safe_reduced_R,10,300,0.7048571814628917,0.6667973123000001,0.7166666666666666,0.18666666666666665
S3_nonlinear_interaction_inst30,finegray_dgm_cif_R,1,300,0.07009087866573345,0.09007085465,0.0933333333333333,0.13999999999999996
S3_nonlinear_interaction_inst30,finegray_dgm_cif_R,2,300,0.1158772480250759,0.1298939575633333,0.12999999999999995,0.17999999999999994
S3_nonlinear_interaction_inst30,finegray_dgm_cif_R,3,300,0.15687607089921518,0.1665926934466666,0.16666666666666666,0.1933333333333333
S3_nonlinear_interaction_inst30,finegray_dgm_cif_R,4,300,0.19544135071637145,0.19595693575666662,0.22,0.21666666666666667
S3_nonlinear_interaction_inst30,finegray_dgm_cif_R,5,300,0.2339863207896376,0.2330291776666666,0.2633333333333333,0.25
S3_nonlinear_interaction_inst30,finegray_dgm_cif_R,6,300,0.28321463273666136,0.28409989049999995,0.2633333333333333,0.25999999999999995
S3_nonlinear_interaction_inst30,finegray_dgm_cif_R,7,300,0.3428630637410106,0.32974114786666664,0.2866666666666666,0.33666666666666667
S3_nonlinear_interaction_inst30,finegray_dgm_cif_R,8,300,0.41690642809309586,0.3996224083333333,0.36666666666666664,0.30000000000000004
S3_nonlinear_interaction_inst30,finegray_dgm_cif_R,9,300,0.5206901877460172,0.4965969860666667,0.49,0.2733333333333333
S3_nonlinear_interaction_inst30,finegray_dgm_cif_R,10,300,0.7263055325134606,0.6746231722666667,0.72,0.21666666666666662
S4_nonPH_inst30,cs_gbsa_all_safe_cif,1,315,0.23244536917223535,0.1241887887354545,0.14212121212121204,0.12787878787878784
S4_nonPH_inst30,cs_gbsa_all_safe_cif,2,285,0.2413465076712992,0.15099055216370366,0.17962962962962958,0.15666666666666665
S4_nonPH_inst30,cs_gbsa_all_safe_cif,3,301,0.25288365709568467,0.19710300743708603,0.22604856512141275,0.20267108167770415
S4_nonPH_inst30,cs_gbsa_all_safe_cif,4,300,0.27271267723351733,0.2375489871266666,0.25666666666666665,0.24999999999999994
S4_nonPH_inst30,cs_gbsa_all_safe_cif,5,299,0.2952796171140952,0.2490056935238031,0.25747203579418343,0.26760626398210285
S4_nonPH_inst30,cs_gbsa_all_safe_cif,6,300,0.30869061006666315,0.29167745335,0.2866666666666666,0.26666666666666666
S4_nonPH_inst30,cs_gbsa_all_safe_cif,7,300,0.3245162589603081,0.3442601580666666,0.35333333333333333,0.2533333333333333
S4_nonPH_inst30,cs_gbsa_all_safe_cif,8,301,0.3456356300399248,0.3829225711443708,0.3721633554083885,0.29222958057395143
S4_nonPH_inst30,cs_gbsa_all_safe_cif,9,299,0.37858915299809065,0.46870654229105146,0.41136465324384786,0.3277181208053691
S4_nonPH_inst30,cs_gbsa_all_safe_cif,10,300,0.4367184404003991,0.5593811636666667,0.5166666666666666,0.2766666666666666
S4_nonPH_inst30,cs_gbsa_dgm_cif,1,300,0.2299391165272721,0.11033406801666659,0.1266666666666666,0.10666666666666666
S4_nonPH_inst30,cs_gbsa_dgm_cif,2,303,0.24216339097763412,0.16487911841973854,0.1879738562091503,0.1718300653594771
S4_nonPH_inst30,cs_gbsa_dgm_cif,3,300,0.25217340432426905,0.19582947959281644,0.2102596017069701,0.20385846372688476
S4_nonPH_inst30,cs_gbsa_dgm_cif,4,299,0.2703451494139628,0.23967740660394665,0.2675183461607302,0.25758457132629314
S4_nonPH_inst30,cs_gbsa_dgm_cif,5,310,0.29483940901930283,0.26385634523125,0.2652083333333333,0.2520833333333333
S4_nonPH_inst30,cs_gbsa_dgm_cif,6,288,0.3120169962839931,0.30639902990942025,0.3084057971014492,0.3042028985507246
S4_nonPH_inst30,cs_gbsa_dgm_cif,7,302,0.3286439704070562,0.3197040444052631,0.3310087719298245,0.25206140350877193
S4_nonPH_inst30,cs_gbsa_dgm_cif,8,298,0.34869224339954724,0.3965760931531531,0.3622522522522522,0.31896396396396387
S4_nonPH_inst30,cs_gbsa_dgm_cif,9,300,0.3756825266785674,0.46208409796666666,0.43,0.2766666666666666
S4_nonPH_inst30,cs_gbsa_dgm_cif,10,300,0.43263969029917027,0.5496805244,0.5166666666666666,0.2866666666666666
S4_nonPH_inst30,cs_rsf_all_safe_cif,1,300,0.14723210989053595,0.1074739001033333,0.13666666666666666,0.1533333333333333
S4_nonPH_inst30,cs_rsf_all_safe_cif,2,300,0.20507644326989083,0.1542963241633333,0.1933333333333333,0.12333333333333331
S4_nonPH_inst30,cs_rsf_all_safe_cif,3,300,0.24800855673383282,0.18864371964999999,0.1933333333333333,0.1833333333333333
S4_nonPH_inst30,cs_rsf_all_safe_cif,4,300,0.28149163703006524,0.2208287681233333,0.2866666666666666,0.20999999999999996
S4_nonPH_inst30,cs_rsf_all_safe_cif,5,300,0.31070487001828717,0.2715813051166666,0.2533333333333333,0.32666666666666666
S4_nonPH_inst30,cs_rsf_all_safe_cif,6,300,0.34245648487724084,0.30590957902000004,0.3333333333333333,0.29
S4_nonPH_inst30,cs_rsf_all_safe_cif,7,300,0.3744932876710704,0.3387454171666666,0.32333333333333325,0.2899999999999999
S4_nonPH_inst30,cs_rsf_all_safe_cif,8,300,0.4148633015648472,0.3933637040333333,0.38,0.29
S4_nonPH_inst30,cs_rsf_all_safe_cif,9,300,0.4650363317357037,0.442800624,0.3933333333333333,0.30333333333333334
S4_nonPH_inst30,cs_rsf_all_safe_cif,10,300,0.5584390218525453,0.5809524037333333,0.5066666666666666,0.2533333333333333
S4_nonPH_inst30,cs_rsf_dgm_cif,1,300,0.1222877647284964,0.10263955612333331,0.11666666666666665,0.12666666666666665
S4_nonPH_inst30,cs_rsf_dgm_cif,2,300,0.1788775615542843,0.14480071242999995,0.15999999999999995,0.15333333333333332
S4_nonPH_inst30,cs_rsf_dgm_cif,3,300,0.22054182143371576,0.18595576230666666,0.2233333333333333,0.15666666666666665
S4_nonPH_inst30,cs_rsf_dgm_cif,4,300,0.2589923303456727,0.2250867245833333,0.2633333333333333,0.2033333333333333
S4_nonPH_inst30,cs_rsf_dgm_cif,5,300,0.2957794891992665,0.2676971598333333,0.2666666666666666,0.23333333333333328
S4_nonPH_inst30,cs_rsf_dgm_cif,6,300,0.33059272537617446,0.30171245143333325,0.2933333333333333,0.29666666666666663
S4_nonPH_inst30,cs_rsf_dgm_cif,7,300,0.36779397925230944,0.3404802140666666,0.31666666666666665,0.33333333333333326
S4_nonPH_inst30,cs_rsf_dgm_cif,8,300,0.40909976595878456,0.39772872256666664,0.3933333333333333,0.32666666666666666
S4_nonPH_inst30,cs_rsf_dgm_cif,9,300,0.4601226725244819,0.46563062333333327,0.44333333333333336,0.30666666666666664
S4_nonPH_inst30,cs_rsf_dgm_cif,10,300,0.5484918929084209,0.5728638184333333,0.5233333333333333,0.2866666666666666
S4_nonPH_inst30,finegray_all_safe_reduced_R,1,300,0.10740971515062561,0.09414450283333331,0.1466666666666666,0.13
S4_nonPH_inst30,finegray_all_safe_reduced_R,2,300,0.15559900902745216,0.14671573301999996,0.15000000000000002,0.14666666666666667
S4_nonPH_inst30,finegray_all_safe_reduced_R,3,300,0.19443621009596562,0.18647501174999995,0.2066666666666666,0.19666666666666666
S4_nonPH_inst30,finegray_all_safe_reduced_R,4,300,0.22797428525716465,0.2325944354066666,0.25999999999999995,0.23666666666666666
S4_nonPH_inst30,finegray_all_safe_reduced_R,5,300,0.26092691797029366,0.25542141983333333,0.24999999999999994,0.27
S4_nonPH_inst30,finegray_all_safe_reduced_R,6,300,0.29660472189201276,0.3085450356999999,0.31666666666666665,0.2833333333333333
S4_nonPH_inst30,finegray_all_safe_reduced_R,7,300,0.3355481050206284,0.34947510946666666,0.32999999999999996,0.25333333333333335
S4_nonPH_inst30,finegray_all_safe_reduced_R,8,300,0.3855118630967671,0.39552675429999995,0.37666666666666665,0.30999999999999994
S4_nonPH_inst30,finegray_all_safe_reduced_R,9,300,0.45577459898451134,0.4572505248,0.42333333333333334,0.30999999999999994
S4_nonPH_inst30,finegray_all_safe_reduced_R,10,300,0.6076230699232907,0.578447218,0.54,0.2866666666666666
S4_nonPH_inst30,finegray_dgm_cif_R,1,300,0.10072685083596,0.09274837892333329,0.13,0.1
S4_nonPH_inst30,finegray_dgm_cif_R,2,300,0.1496329397974847,0.14334757612999993,0.1566666666666666,0.14666666666666667
S4_nonPH_inst30,finegray_dgm_cif_R,3,300,0.18635006656960357,0.18344174740666666,0.1933333333333333,0.20666666666666667
S4_nonPH_inst30,finegray_dgm_cif_R,4,300,0.22275234174069086,0.2246916932166666,0.27666666666666667,0.16999999999999996
S4_nonPH_inst30,finegray_dgm_cif_R,5,300,0.25897312823897783,0.2691144586333333,0.24666666666666665,0.2533333333333333
S4_nonPH_inst30,finegray_dgm_cif_R,6,300,0.29836467349411067,0.30808468053333327,0.29999999999999993,0.2866666666666666
S4_nonPH_inst30,finegray_dgm_cif_R,7,300,0.3393760465024076,0.34922289326666667,0.29333333333333333,0.34333333333333327
S4_nonPH_inst30,finegray_dgm_cif_R,8,300,0.3929981735615154,0.4006651257666667,0.3966666666666666,0.25999999999999995
S4_nonPH_inst30,finegray_dgm_cif_R,9,300,0.46817348270003645,0.4663923603,0.4733333333333334,0.31666666666666665
S4_nonPH_inst30,finegray_dgm_cif_R,10,300,0.6261008426658253,0.5668868309333334,0.5333333333333333,0.33999999999999997
S5_MAR_missingness_inst30,cs_gbsa_all_safe_cif,1,300,0.2290101045162682,0.1266663840933333,0.10999999999999995,0.13666666666666666
S5_MAR_missingness_inst30,cs_gbsa_all_safe_cif,2,300,0.2440528158732986,0.16111654894999994,0.15999999999999995,0.15666666666666665
S5_MAR_missingness_inst30,cs_gbsa_all_safe_cif,3,300,0.26295662904916645,0.2075664063766666,0.22,0.25666666666666665
S5_MAR_missingness_inst30,cs_gbsa_all_safe_cif,4,300,0.27917650012925277,0.23391333221999994,0.2433333333333333,0.2733333333333333
S5_MAR_missingness_inst30,cs_gbsa_all_safe_cif,5,300,0.2925019841125075,0.2628166629033333,0.24666666666666665,0.30333333333333334
S5_MAR_missingness_inst30,cs_gbsa_all_safe_cif,6,300,0.3083994901938506,0.29223874716666665,0.30666666666666664,0.2533333333333333
S5_MAR_missingness_inst30,cs_gbsa_all_safe_cif,7,300,0.3303444685970707,0.33604361726666665,0.3633333333333333,0.2533333333333333
S5_MAR_missingness_inst30,cs_gbsa_all_safe_cif,8,300,0.34944643371638184,0.3731334218,0.39,0.25333333333333335
S5_MAR_missingness_inst30,cs_gbsa_all_safe_cif,9,300,0.37450998881261677,0.4272817159666666,0.45,0.2533333333333333
S5_MAR_missingness_inst30,cs_gbsa_all_safe_cif,10,300,0.4214375368724025,0.5255801589333333,0.51,0.31000000000000005
S5_MAR_missingness_inst30,cs_gbsa_dgm_cif,1,301,0.2286467046478364,0.1271442140938852,0.12615894039735098,0.11642384105960266
S5_MAR_missingness_inst30,cs_gbsa_dgm_cif,2,299,0.2449495803840637,0.16032317503579416,0.12711409395973156,0.1704697986577181
S5_MAR_missingness_inst30,cs_gbsa_dgm_cif,3,300,0.26087740582453867,0.21921837541666667,0.23999999999999994,0.22
S5_MAR_missingness_inst30,cs_gbsa_dgm_cif,4,301,0.27916595320984683,0.24293244409472398,0.255916114790287,0.29560706401766
S5_MAR_missingness_inst30,cs_gbsa_dgm_cif,5,299,0.29602275229349573,0.2523214371799552,0.2609619686800895,0.26751677852349
S5_MAR_missingness_inst30,cs_gbsa_dgm_cif,6,301,0.3130250176240203,0.29679816404503306,0.2923841059602649,0.2790728476821192
S5_MAR_missingness_inst30,cs_gbsa_dgm_cif,7,301,0.33136921262540514,0.3371706836315673,0.3621633554083885,0.2525165562913907
S5_MAR_missingness_inst30,cs_gbsa_dgm_cif,8,298,0.35083520586317096,0.374794961442953,0.3791946308724832,0.2651006711409396
S5_MAR_missingness_inst30,cs_gbsa_dgm_cif,9,300,0.3733936050260258,0.4240618384666667,0.41999999999999993,0.2866666666666666
S5_MAR_missingness_inst30,cs_gbsa_dgm_cif,10,300,0.4132712478467388,0.5121852803333333,0.5366666666666666,0.29666666666666663
S5_MAR_missingness_inst30,cs_rsf_all_safe_cif,1,300,0.13892640065266265,0.11974671889666665,0.12333333333333331,0.13666666666666666
S5_MAR_missingness_inst30,cs_rsf_all_safe_cif,2,300,0.20209354494623555,0.16675609602666658,0.1433333333333333,0.21333333333333332
S5_MAR_missingness_inst30,cs_rsf_all_safe_cif,3,300,0.24028144169834242,0.20555552254999998,0.21000000000000002,0.25666666666666665
S5_MAR_missingness_inst30,cs_rsf_all_safe_cif,4,300,0.2742683577695806,0.2392888351833333,0.24,0.24666666666666665
S5_MAR_missingness_inst30,cs_rsf_all_safe_cif,5,300,0.30633205560521803,0.26393861347,0.2333333333333333,0.26999999999999996
S5_MAR_missingness_inst30,cs_rsf_all_safe_cif,6,300,0.34309789935116236,0.29720086931666667,0.3333333333333333,0.2633333333333333
S5_MAR_missingness_inst30,cs_rsf_all_safe_cif,7,300,0.3806678663661522,0.32833834216666663,0.3466666666666667,0.22999999999999995
S5_MAR_missingness_inst30,cs_rsf_all_safe_cif,8,300,0.4217266923412978,0.3715787070333333,0.42,0.24999999999999994
S5_MAR_missingness_inst30,cs_rsf_all_safe_cif,9,300,0.47124279230165367,0.4312182704666666,0.44999999999999996,0.3
S5_MAR_missingness_inst30,cs_rsf_all_safe_cif,10,300,0.5717738869742837,0.5227350205666667,0.5,0.2833333333333333
S5_MAR_missingness_inst30,cs_rsf_dgm_cif,1,300,0.1229835971018334,0.11034828750333331,0.0933333333333333,0.0933333333333333
S5_MAR_missingness_inst30,cs_rsf_dgm_cif,2,300,0.18467351245758676,0.16143611465666666,0.14,0.16
S5_MAR_missingness_inst30,cs_rsf_dgm_cif,3,300,0.22596904840554366,0.19668912191666665,0.21666666666666667,0.19999999999999996
S5_MAR_missingness_inst30,cs_rsf_dgm_cif,4,300,0.26338590105334087,0.22770379589999995,0.24666666666666665,0.26
S5_MAR_missingness_inst30,cs_rsf_dgm_cif,5,300,0.2980311799707802,0.2646719293,0.26666666666666666,0.24999999999999994
S5_MAR_missingness_inst30,cs_rsf_dgm_cif,6,300,0.33371906783073596,0.3018316416333333,0.26666666666666666,0.31
S5_MAR_missingness_inst30,cs_rsf_dgm_cif,7,300,0.3726843755228978,0.33840881963333336,0.3833333333333333,0.29333333333333333
S5_MAR_missingness_inst30,cs_rsf_dgm_cif,8,300,0.4125494069526314,0.37882912923333334,0.3966666666666666,0.2866666666666666
S5_MAR_missingness_inst30,cs_rsf_dgm_cif,9,300,0.46033411493872656,0.42962957556666664,0.45999999999999996,0.28
S5_MAR_missingness_inst30,cs_rsf_dgm_cif,10,300,0.5373156233205879,0.5368085803333333,0.53,0.3166666666666666
S5_MAR_missingness_inst30,finegray_all_safe_reduced_R,1,300,0.1151929595805597,0.1127386497566666,0.11,0.1066666666666666
S5_MAR_missingness_inst30,finegray_all_safe_reduced_R,2,300,0.1646176851579571,0.1648794679133333,0.1833333333333333,0.23333333333333328
S5_MAR_missingness_inst30,finegray_all_safe_reduced_R,3,300,0.2025489201832415,0.1997130598733333,0.2133333333333333,0.2333333333333333
S5_MAR_missingness_inst30,finegray_all_safe_reduced_R,4,300,0.2345692974532974,0.2296972812633333,0.22999999999999993,0.23333333333333328
S5_MAR_missingness_inst30,finegray_all_safe_reduced_R,5,300,0.2659504982488564,0.27117362800333333,0.2466666666666666,0.2666666666666666
S5_MAR_missingness_inst30,finegray_all_safe_reduced_R,6,300,0.2995383711112236,0.3012313474666667,0.35,0.23666666666666658
S5_MAR_missingness_inst30,finegray_all_safe_reduced_R,7,300,0.33629513149515733,0.3315254479333333,0.34333333333333327,0.30000000000000004
S5_MAR_missingness_inst30,finegray_all_safe_reduced_R,8,300,0.3821488699224215,0.37355707229999996,0.3633333333333333,0.24666666666666665
S5_MAR_missingness_inst30,finegray_all_safe_reduced_R,9,300,0.44392664293591794,0.42486508796666667,0.41999999999999993,0.30666666666666664
S5_MAR_missingness_inst30,finegray_all_safe_reduced_R,10,300,0.5849799176253292,0.5369759532,0.54,0.2866666666666666
S5_MAR_missingness_inst30,finegray_dgm_cif_R,1,300,0.10296704182230546,0.10220968077999995,0.0933333333333333,0.09999999999999995
S5_MAR_missingness_inst30,finegray_dgm_cif_R,2,300,0.15508684888994456,0.15584384553000002,0.11666666666666665,0.17
S5_MAR_missingness_inst30,finegray_dgm_cif_R,3,300,0.19270794685400533,0.1957727558333333,0.23333333333333328,0.2133333333333333
S5_MAR_missingness_inst30,finegray_dgm_cif_R,4,300,0.2260925965994007,0.2279944447333333,0.2133333333333333,0.2533333333333333
S5_MAR_missingness_inst30,finegray_dgm_cif_R,5,300,0.26215800348362744,0.26523276593333334,0.29666666666666663,0.22666666666666666
S5_MAR_missingness_inst30,finegray_dgm_cif_R,6,300,0.30072624762150785,0.29916389776666663,0.2833333333333333,0.2633333333333333
S5_MAR_missingness_inst30,finegray_dgm_cif_R,7,300,0.3431888292208406,0.3377238931,0.38,0.29333333333333333
S5_MAR_missingness_inst30,finegray_dgm_cif_R,8,300,0.39323273707222806,0.3922065705333333,0.41,0.2799999999999999
S5_MAR_missingness_inst30,finegray_dgm_cif_R,9,300,0.45820106960258694,0.4343272611,0.45,0.30000000000000004
S5_MAR_missingness_inst30,finegray_dgm_cif_R,10,300,0.6046847974832588,0.5358818803666667,0.5233333333333333,0.35
S6_highdim_sparseMRI_inst30,cs_gbsa_all_safe_cif,1,300,0.21493871476755938,0.11753563957999995,0.12666666666666665,0.31666666666666665
S6_highdim_sparseMRI_inst30,cs_gbsa_all_safe_cif,2,300,0.2292981607176131,0.1179953148133333,0.11666666666666664,0.23333333333333328
S6_highdim_sparseMRI_inst30,cs_gbsa_all_safe_cif,3,300,0.24340242158134962,0.17145457885999993,0.17666666666666664,0.23333333333333328
S6_highdim_sparseMRI_inst30,cs_gbsa_all_safe_cif,4,300,0.26012076732370726,0.21275572243999996,0.18999999999999995,0.25999999999999995
S6_highdim_sparseMRI_inst30,cs_gbsa_all_safe_cif,5,300,0.27990151972026245,0.24857504219999998,0.21333333333333332,0.26
S6_highdim_sparseMRI_inst30,cs_gbsa_all_safe_cif,6,300,0.30278602055056636,0.29387158196666663,0.29333333333333333,0.29999999999999993
S6_highdim_sparseMRI_inst30,cs_gbsa_all_safe_cif,7,300,0.331833754582407,0.3379888687,0.3733333333333333,0.23666666666666664
S6_highdim_sparseMRI_inst30,cs_gbsa_all_safe_cif,8,300,0.36642256101596904,0.40659751786666665,0.43,0.2233333333333333
S6_highdim_sparseMRI_inst30,cs_gbsa_all_safe_cif,9,300,0.4144068812203008,0.48793801010000004,0.49,0.26666666666666666
S6_highdim_sparseMRI_inst30,cs_gbsa_all_safe_cif,10,300,0.4998827458067482,0.6556276204666667,0.5900000000000001,0.2433333333333333
S6_highdim_sparseMRI_inst30,cs_gbsa_dgm_cif,1,317,0.22213127407700312,0.10492558399265464,0.14049900199600796,0.24473053892215568
S6_highdim_sparseMRI_inst30,cs_gbsa_dgm_cif,2,283,0.23904913682900852,0.14289924586388464,0.13057644110275685,0.23526315789473679
S6_highdim_sparseMRI_inst30,cs_gbsa_dgm_cif,3,300,0.2560177931111012,0.17773235970666665,0.1833333333333333,0.23333333333333328
S6_highdim_sparseMRI_inst30,cs_gbsa_dgm_cif,4,300,0.27146279992522965,0.2128696081733333,0.1933333333333333,0.23666666666666664
S6_highdim_sparseMRI_inst30,cs_gbsa_dgm_cif,5,300,0.28820294526739476,0.25330339049999995,0.25666666666666665,0.2633333333333333
S6_highdim_sparseMRI_inst30,cs_gbsa_dgm_cif,6,300,0.3057933189644817,0.2974966794666667,0.2733333333333333,0.32999999999999996
S6_highdim_sparseMRI_inst30,cs_gbsa_dgm_cif,7,300,0.3278979790488882,0.34829387703333325,0.4,0.20999999999999996
S6_highdim_sparseMRI_inst30,cs_gbsa_dgm_cif,8,300,0.3537395004191133,0.39964649527999996,0.43333333333333335,0.2633333333333333
S6_highdim_sparseMRI_inst30,cs_gbsa_dgm_cif,9,300,0.3931352050667573,0.49577817860000006,0.42999999999999994,0.2733333333333333
S6_highdim_sparseMRI_inst30,cs_gbsa_dgm_cif,10,300,0.46340227117792043,0.6196339078,0.5566666666666666,0.2799999999999999
S6_highdim_sparseMRI_inst30,cs_rsf_all_safe_cif,1,300,0.09182085253052966,0.08945061696999995,0.09999999999999995,0.23666666666666666
S6_highdim_sparseMRI_inst30,cs_rsf_all_safe_cif,2,300,0.14503545030608112,0.13034503949999995,0.15999999999999995,0.17999999999999994
S6_highdim_sparseMRI_inst30,cs_rsf_all_safe_cif,3,300,0.19475267838106325,0.17210149091999993,0.1633333333333333,0.28
S6_highdim_sparseMRI_inst30,cs_rsf_all_safe_cif,4,300,0.23947785426596305,0.21015667898999996,0.22,0.23333333333333328
S6_highdim_sparseMRI_inst30,cs_rsf_all_safe_cif,5,300,0.2852266336239426,0.2523002644333333,0.22666666666666663,0.2833333333333333
S6_highdim_sparseMRI_inst30,cs_rsf_all_safe_cif,6,300,0.33477498892132096,0.29227919504666666,0.27666666666666667,0.3166666666666666
S6_highdim_sparseMRI_inst30,cs_rsf_all_safe_cif,7,300,0.39009603531068704,0.3418880403,0.4033333333333333,0.2699999999999999
S6_highdim_sparseMRI_inst30,cs_rsf_all_safe_cif,8,300,0.4547751596040935,0.4121431828666667,0.39,0.2766666666666666
S6_highdim_sparseMRI_inst30,cs_rsf_all_safe_cif,9,300,0.5315079337512969,0.4872938765666667,0.48333333333333334,0.2633333333333333
S6_highdim_sparseMRI_inst30,cs_rsf_all_safe_cif,10,300,0.6567777554803922,0.6623815114,0.5766666666666667,0.2333333333333333
S6_highdim_sparseMRI_inst30,cs_rsf_dgm_cif,1,300,0.0990013679311681,0.0980539970066666,0.09999999999999995,0.2033333333333333
S6_highdim_sparseMRI_inst30,cs_rsf_dgm_cif,2,300,0.15548966808251102,0.13504983308,0.19,0.2133333333333333
S6_highdim_sparseMRI_inst30,cs_rsf_dgm_cif,3,300,0.2025318947638415,0.17767836826999994,0.19666666666666666,0.23666666666666664
S6_highdim_sparseMRI_inst30,cs_rsf_dgm_cif,4,300,0.24428857110785235,0.21168956575999995,0.1833333333333333,0.2733333333333333
S6_highdim_sparseMRI_inst30,cs_rsf_dgm_cif,5,300,0.2857011585271204,0.24604337502999996,0.23999999999999994,0.29999999999999993
S6_highdim_sparseMRI_inst30,cs_rsf_dgm_cif,6,300,0.3270544181652443,0.3005641188,0.2866666666666666,0.2799999999999999
S6_highdim_sparseMRI_inst30,cs_rsf_dgm_cif,7,300,0.3719476874174483,0.34500086781333333,0.3833333333333333,0.25666666666666665
S6_highdim_sparseMRI_inst30,cs_rsf_dgm_cif,8,300,0.4272570585538019,0.40445236736666657,0.37,0.2833333333333333
S6_highdim_sparseMRI_inst30,cs_rsf_dgm_cif,9,300,0.4908817454456664,0.4927778746,0.4666666666666667,0.27666666666666667
S6_highdim_sparseMRI_inst30,cs_rsf_dgm_cif,10,300,0.5964374550964936,0.6390295292666667,0.5833333333333334,0.24999999999999994
S6_highdim_sparseMRI_inst30,finegray_all_safe_reduced_R,1,300,0.080890129853684,0.0780921190933333,0.09999999999999995,0.22999999999999995
S6_highdim_sparseMRI_inst30,finegray_all_safe_reduced_R,2,300,0.13227860341966968,0.1306135059266666,0.14666666666666667,0.1933333333333333
S6_highdim_sparseMRI_inst30,finegray_all_safe_reduced_R,3,300,0.17065693250010106,0.16779431452999993,0.15000000000000002,0.21333333333333332
S6_highdim_sparseMRI_inst30,finegray_all_safe_reduced_R,4,300,0.20768593643664104,0.2082193235433333,0.17999999999999994,0.29999999999999993
S6_highdim_sparseMRI_inst30,finegray_all_safe_reduced_R,5,300,0.2455756834573467,0.2503510812666666,0.2733333333333333,0.2766666666666666
S6_highdim_sparseMRI_inst30,finegray_all_safe_reduced_R,6,300,0.2873923762911582,0.2936221522333333,0.29666666666666663,0.26999999999999996
S6_highdim_sparseMRI_inst30,finegray_all_safe_reduced_R,7,300,0.34327875625438226,0.3502125153333333,0.35666666666666663,0.2833333333333333
S6_highdim_sparseMRI_inst30,finegray_all_safe_reduced_R,8,300,0.40371764926919523,0.40810826516666665,0.43666666666666665,0.25999999999999995
S6_highdim_sparseMRI_inst30,finegray_all_safe_reduced_R,9,300,0.49746072533504804,0.4950946191333333,0.4433333333333333,0.2866666666666666
S6_highdim_sparseMRI_inst30,finegray_all_safe_reduced_R,10,300,0.6942638663355674,0.6682320007666667,0.6166666666666667,0.25999999999999995
S6_highdim_sparseMRI_inst30,finegray_dgm_cif_R,1,300,0.0818987260331599,0.08477474243999994,0.1033333333333333,0.22999999999999993
